Data Source File,first-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),21197
Size of freedMBList,2225
Size of allocMBList,972
Number of Times Blocks were Split,980
Number of Times Blocks were Merged,755
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5590253db690,7,0x5590253db730,Debbie
0x5590253d8e70,6,0x5590253db790,Debby
0x5590253db750,6,0x5590253db7f0,Debee
0x5590253db7b0,7,0x5590253db850,Debera
0x5590253da590,5,0x5590253db870,Debi
0x5590253cd040,6,0x5590253db8d0,Debor
0x5590253db890,7,0x5590253db930,Debora
0x5590253db8f0,8,0x5590253db990,Deborah
0x5590253cdf30,6,0x5590253db9f0,Debra
0x5590253da1d0,5,0x5590253dba10,Dede
0x5590253db9b0,6,0x5590253dba70,Dedie
0x5590253dba30,6,0x5590253dbad0,Dedra
0x5590253d4290,4,0x5590253dbaf0,Dee
0x55902541b7f0,4,0x5590253dbb10,Dee
0x5590253d7a90,4,0x5590253dbb30,Dee
0x5590253d0f30,7,0x5590253dbb90,Deeann
0x5590253dbb50,8,0x5590253dbbf0,Deeanne
0x5590253dbbb0,7,0x5590253dbc50,Deedee
0x5590253d3a30,6,0x5590253dbcb0,Deena
0x5590253dbc70,8,0x5590253dbd10,Deerdre
0x5590253dbcd0,6,0x5590253dbd70,Deeyn
0x5590253d3bb0,7,0x5590253dbdd0,Dehlia
0x5590253dbd90,7,0x5590253dbe30,Deidre
0x5590253dbdf0,6,0x5590253dbe90,Deina
0x5590253d5af0,8,0x5590253dbef0,Deirdre
0x5590253cca60,4,0x5590253dbf10,Del
0x5590253dba90,5,0x5590253dbf30,Dela
0x5590253dbeb0,8,0x5590253dbf90,Delcina
0x5590253dbf50,8,0x5590253dbfb0,Delcine
0x5590253d15f0,6,0x5590253dc010,Delia
0x5590253dbfd0,7,0x5590253dc070,Delila
0x5590253dc030,8,0x5590253dc0d0,Delilah
0x5590253d4930,8,0x5590253dc130,Delinda
0x5590253d94d0,5,0x5590253dc150,Dell
0x5590253dc0f0,6,0x5590253dc1b0,Della
0x5590253dc170,6,0x5590253dc210,Delly
0x5590253cc680,7,0x5590253dc270,Delora
0x5590253dc230,8,0x5590253dc2d0,Delores
0x5590253dc290,8,0x5590253dc330,Deloria
0x5590253cd470,8,0x5590253dc390,Deloris
0x5590253dc350,9,0x5590253dc3f0,Delphine
0x5590253cfab0,10,0x5590253dc450,Delphinia
0x5590253dc3b0,8,0x5590253dc4b0,Demeter
0x5590253dc410,8,0x5590253dc510,Demetra
0x5590253d1970,9,0x5590253dc570,Demetria
0x5590253dc530,9,0x5590253dc5d0,Demetris
0x5590253dc1d0,5,0x5590253dc5f0,Dena
0x5590253dc590,5,0x5590253dc650,Deni
0x5590253dc4d0,7,0x5590253dc6b0,Denice
0x5590253d67f0,7,0x5590253dc710,Denise
0x5590253dc6d0,6,0x5590253dc770,Denna
0x5590253dc730,6,0x5590253dc7d0,Denni
0x5590253dc790,7,0x5590253dc7f0,Dennie
0x55902541b710,6,0x5590253dc850,Denny
0x5590253dc810,5,0x5590253dc8b0,Deny
0x5590253dc870,6,0x5590253dc910,Denys
0x5590253dc8d0,7,0x5590253dc970,Denyse
0x5590253cef30,7,0x5590253dc9d0,Deonne
0x5590253dc990,10,0x5590253dca30,Desdemona
0x5590253dc9f0,8,0x5590253dca90,Desirae
0x5590253cf470,8,0x5590253dcaf0,Desiree
0x5590253dcab0,7,0x5590253dcb50,Desiri
0x5590253dcb10,5,0x5590253dcbb0,Deva
0x5590253dcb70,6,0x5590253dcc10,Devan
0x5590253d36f0,5,0x5590253dcc70,Devi
0x5590253dcc30,6,0x5590253dccd0,Devin
0x5590253dcc90,7,0x5590253dcd30,Devina
0x5590253dccf0,8,0x5590253dcd90,Devinne
0x5590253cddb0,6,0x5590253dcdf0,Devon
0x5590253dcdb0,9,0x5590253dce50,Devondra
0x5590253dce10,8,0x5590253dceb0,Devonna
0x55902541ba10,8,0x5590253dcf10,Devonne
0x5590253dced0,7,0x5590253dcf70,Devora
0x5590253ce4d0,3,0x5590253dcf90,Di
0x5590253dcf30,8,0x5590253dcff0,Diahann
0x5590253dce70,5,0x5590253dd010,Dian
0x5590253dcfb0,6,0x5590253dd030,Diana
0x5590253cfdb0,8,0x5590253dd090,Diandra
0x5590253dd050,6,0x5590253dd0f0,Diane
0x5590253dd0b0,12,0x5590253dd150,Diane-Marie
0x5590253d08f0,11,0x5590253dd1b0,Dianemarie
0x5590253dd170,6,0x5590253dd210,Diann
0x5590253dd1d0,7,0x5590253dd270,Dianna
0x5590253d29b0,7,0x5590253dd2d0,Dianne
0x5590253dd290,8,0x5590253dd330,Diannne
0x5590253dd230,5,0x5590253dd350,Didi
0x5590253dd2f0,5,0x5590253dd3b0,Dido
0x5590253dd370,6,0x5590253dd410,Diena
0x5590253d5f30,8,0x5590253dd470,Dierdre
0x5590253dd430,5,0x5590253dd4d0,Dina
0x5590253dd490,6,0x5590253dd530,Dinah
0x5590253dd4f0,7,0x5590253dd590,Dinnie
0x5590253d7230,6,0x5590253dd5f0,Dinny
0x5590253dd5b0,5,0x5590253dd650,Dion
0x5590253dd610,6,0x5590253dd6b0,Dione
0x5590253dd670,7,0x5590253dd710,Dionis
0x5590253cb380,7,0x5590253dd770,Dionne
0x5590253dd6d0,5,0x5590253dd790,Dita
0x5590253cd370,4,0x5590253dd7b0,Dix
0x5590253dd730,6,0x5590253dd810,Dixie
0x5590253dd7d0,7,0x5590253dd870,Dniren
